item_id,dataset,is_correct,total_tokens,total_episodes,prop_forward,prop_verification,prop_backtrack,prop_restart,prop_hesitation,prop_subgoal,prop_conclusion,backtrack_count,verification_count,restart_count,vf_ratio,bt_position_mean,first_conclusion_pos,v_clustering,max_forward_run,transition_entropy,cycle_count,wait_ratio,question_mark_count,negation_count,repetition_rate_4gram
gpqa_0000,gpqa_diamond,1,2780.0,212.0,0.7358490566037735,0.009433962264150943,0.10849056603773585,0.0330188679245283,0.08018867924528301,0.009433962264150943,0.02358490566037736,23.0,2.0,7.0,0.01282051282051282,0.49948485472903353,0.7061611374407583,0.0,24.0,1.2040710572002296,114.0,0.012949640287769784,5.0,13.0,0.2203817068779258
gpqa_0001,gpqa_diamond,1,5331.0,538.0,0.49256505576208176,0.0055762081784386614,0.24349442379182157,0.1579925650557621,0.09107806691449814,0.0055762081784386614,0.0037174721189591076,131.0,3.0,85.0,0.011320754716981131,0.4432171947631029,0.9906890130353817,0.0,13.0,1.264518246580003,416.0,0.026636653535921966,45.0,113.0,0.22316066066066065
gpqa_0002,gpqa_diamond,1,1416.0,153.0,0.8627450980392157,0.006535947712418301,0.026143790849673203,0.026143790849673203,0.05228758169934641,0.013071895424836602,0.013071895424836602,4.0,1.0,4.0,0.007575757575757576,0.544407894736842,0.4473684210526316,0.0,29.0,0.6514032703562054,69.0,0.005649717514124294,2.0,4.0,0.03680113234253357
gpqa_0003,gpqa_diamond,0,843.0,65.0,0.8615384615384616,0.015384615384615385,0.03076923076923077,0.0,0.03076923076923077,0.0,0.06153846153846154,2.0,1.0,0.0,0.017857142857142856,0.4921875,0.65625,0.0,19.0,0.44650742387396736,26.0,0.0071174377224199285,9.0,6.0,0.09523809523809523
gpqa_0004,gpqa_diamond,1,1869.0,179.0,0.8770949720670391,0.01675977653631285,0.05027932960893855,0.0111731843575419,0.01675977653631285,0.01675977653631285,0.0111731843575419,9.0,3.0,2.0,0.01910828025477707,0.34207240948813983,0.9382022471910112,0.8545454545454545,54.0,0.47483566352957235,86.0,0.005350454788657036,4.0,8.0,0.12433011789924975
gpqa_0005,gpqa_diamond,0,8822.0,678.0,0.6563421828908554,0.02359882005899705,0.15781710914454278,0.030973451327433628,0.12094395280235988,0.007374631268436578,0.0029498525073746312,107.0,16.0,21.0,0.035955056179775284,0.5272574165849887,0.8257016248153619,0.7047173038418891,26.0,1.3370977382349467,472.0,0.017569712083427794,2.0,81.0,0.34561741694069625
gpqa_0006,gpqa_diamond,0,6735.0,528.0,0.7253787878787878,0.005681818181818182,0.15151515151515152,0.06439393939393939,0.04924242424242424,0.001893939393939394,0.001893939393939394,80.0,3.0,34.0,0.007832898172323759,0.5171726755218217,1.0,0.5421686746987951,24.0,1.1544136427653855,292.0,0.012323682256867112,8.0,59.0,0.1540404040404041
gpqa_0007,gpqa_diamond,0,4947.0,326.0,0.8496932515337423,0.0,0.049079754601226995,0.04294478527607362,0.05521472392638037,0.003067484662576687,0.0,16.0,0.0,14.0,0.0,0.4442307692307692,1.0,0.0,25.0,0.6961325516190991,229.0,0.004447139680614514,1.0,77.0,0.36933656957928807
gpqa_0008,gpqa_diamond,0,895.0,67.0,0.8059701492537313,0.014925373134328358,0.04477611940298507,0.0,0.1044776119402985,0.014925373134328358,0.014925373134328358,3.0,1.0,0.0,0.018518518518518517,0.5454545454545454,1.0,0.0,17.0,0.47960543533597316,16.0,0.004469273743016759,5.0,9.0,0.04484304932735428
gpqa_0009,gpqa_diamond,0,3217.0,297.0,0.632996632996633,0.006734006734006734,0.16498316498316498,0.026936026936026935,0.06734006734006734,0.003367003367003367,0.09764309764309764,49.0,2.0,8.0,0.010638297872340425,0.5052399338113625,0.48986486486486486,0.0,15.0,1.1176947840805573,270.0,0.0167858253030774,11.0,43.0,0.45084007467330434
gpqa_0010,gpqa_diamond,1,1206.0,91.0,0.6593406593406593,0.0,0.08791208791208792,0.0989010989010989,0.13186813186813187,0.0,0.02197802197802198,8.0,0.0,9.0,0.0,0.6,0.9333333333333333,0.0,28.0,0.9557844986840192,41.0,0.007462686567164179,1.0,43.0,0.05985037406483795
gpqa_0011,gpqa_diamond,1,1449.0,175.0,0.9314285714285714,0.011428571428571429,0.022857142857142857,0.005714285714285714,0.011428571428571429,0.011428571428571429,0.005714285714285714,4.0,2.0,1.0,0.012269938650306749,0.5545977011494253,1.0,0.0,64.0,0.536805619794979,74.0,0.004140786749482402,1.0,4.0,0.11894882434301524
gpqa_0012,gpqa_diamond,0,5892.0,450.0,0.47333333333333333,0.0,0.28888888888888886,0.07333333333333333,0.1622222222222222,0.0,0.0022222222222222222,130.0,0.0,33.0,0.0,0.47054994003769046,1.0,0.0,11.0,1.4650408712743306,362.0,0.027664630006788867,12.0,110.0,0.38037018169468506
gpqa_0013,gpqa_diamond,1,502.0,28.0,0.9642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.11759669090962072,0.0,0.00398406374501992,3.0,3.0,0.01002004008016033
gpqa_0014,gpqa_diamond,1,9046.0,744.0,0.7741935483870968,0.004032258064516129,0.14112903225806453,0.030913978494623656,0.03225806451612903,0.004032258064516129,0.013440860215053764,105.0,3.0,23.0,0.005208333333333333,0.4591168365058002,0.5814266487213997,0.8921161825726142,37.0,1.0309792114947285,525.0,0.013376077824452796,20.0,84.0,0.24040694459803158
gpqa_0015,gpqa_diamond,0,4344.0,411.0,0.6788321167883211,0.0024330900243309003,0.17761557177615572,0.06326034063260341,0.072992700729927,0.0,0.004866180048661801,73.0,1.0,26.0,0.0035842293906810036,0.4559305045105245,0.975609756097561,0.0,19.0,0.989149319900199,301.0,0.020718232044198894,38.0,126.0,0.19166090762497123
gpqa_0016,gpqa_diamond,1,713.0,53.0,0.7169811320754716,0.0,0.1509433962264151,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.018867924528301886,8.0,0.0,2.0,0.0,0.5625,1.0,0.0,8.0,0.7802210854971816,16.0,0.015427769985974754,2.0,1.0,0.06056338028169017
gpqa_0017,gpqa_diamond,1,2401.0,186.0,0.7634408602150538,0.021505376344086023,0.10752688172043011,0.03763440860215054,0.053763440860215055,0.005376344086021506,0.010752688172043012,20.0,4.0,7.0,0.028169014084507043,0.3556756756756757,0.6972972972972973,0.8263481346680838,22.0,0.9878330544075962,94.0,0.010412328196584756,4.0,13.0,0.15471226021684736
gpqa_0018,gpqa_diamond,0,7873.0,693.0,0.733044733044733,0.0,0.19336219336219337,0.024531024531024532,0.047619047619047616,0.0,0.001443001443001443,134.0,0.0,17.0,0.0,0.43603873695108275,1.0,0.0,23.0,1.2464842584461109,539.0,0.017655277530801473,19.0,88.0,0.34129606099110543
gpqa_0019,gpqa_diamond,1,2361.0,142.0,0.6830985915492958,0.0,0.06338028169014084,0.07042253521126761,0.176056338028169,0.0,0.007042253521126761,9.0,0.0,10.0,0.0,0.5208825847123718,1.0,0.0,13.0,1.3253251076124655,75.0,0.006776789495976281,4.0,46.0,0.19253604749787956
gpqa_0020,gpqa_diamond,1,4391.0,335.0,0.5940298507462687,0.014925373134328358,0.28955223880597014,0.026865671641791045,0.07164179104477612,0.0029850746268656717,0.0,97.0,5.0,9.0,0.02512562814070352,0.5301561824804,1.0,0.7097060269069857,11.0,1.1204639526998397,252.0,0.02664541106809383,35.0,132.0,0.19872379216043756
gpqa_0021,gpqa_diamond,0,541.0,44.0,0.8181818181818182,0.022727272727272728,0.09090909090909091,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,4.0,1.0,0.0,0.027777777777777776,0.4709302325581396,1.0,0.0,15.0,0.48975385934169013,13.0,0.011090573012939002,1.0,3.0,0.03531598513011147
gpqa_0022,gpqa_diamond,0,4693.0,365.0,0.6191780821917808,0.0027397260273972603,0.1780821917808219,0.0684931506849315,0.12876712328767123,0.0027397260273972603,0.0,65.0,1.0,25.0,0.004424778761061947,0.48288250211327133,1.0,0.0,15.0,1.052737772384508,266.0,0.01683358193053484,20.0,87.0,0.29232409381663116
gpqa_0023,gpqa_diamond,1,6867.0,606.0,0.6551155115511551,0.006600660066006601,0.21287128712871287,0.026402640264026403,0.09075907590759076,0.0033003300330033004,0.0049504950495049506,129.0,4.0,16.0,0.010075566750629723,0.5075405214940099,0.6049586776859505,0.368072154381856,17.0,0.9988842065529753,454.0,0.023154215814766274,24.0,171.0,0.284527972027972
