item_id,mean_logprob,std_logprob,min_logprob,low_logprob_frac,mean_entropy,std_entropy,max_entropy,max_entropy_pos,entropy_in_conclusion,entropy_autocorr_lag1
gpqa_0000,-0.39295923709869385,0.721778392791748,-14.528308868408203,0.002686202686202686,0.5897089242935181,0.7279564142227173,11.136466979980469,0.0,0.49557170271873474,0.28585966347211644
gpqa_0001,-0.41859665513038635,0.8851155042648315,-20.039121627807617,0.00463980463980464,0.6208421587944031,0.6850356459617615,11.136466979980469,0.0,0.6260602474212646,0.11041873354038569
gpqa_0002,-0.26164522767066956,0.7501248121261597,-14.024795532226562,0.003955174686882004,0.3515617847442627,0.5863183736801147,11.136466979980469,0.0,0.3257448375225067,0.3210861679386806
gpqa_0003,-0.5437736511230469,1.116809368133545,-13.782065391540527,0.010115606936416185,0.695671021938324,0.8094363212585449,11.136466979980469,0.0,0.5171269178390503,0.2770007379848201
gpqa_0004,-0.385762482881546,0.8788037300109863,-12.140588760375977,0.005860805860805861,0.4963337182998657,0.6928324103355408,11.136466979980469,0.0,0.5359672904014587,0.3953169258726122
gpqa_0005,-0.4201027452945709,0.6640819907188416,-8.481491088867188,0.0014652014652014652,0.6556640863418579,0.7605673670768738,11.136466979980469,0.0,0.6077746152877808,0.22825387459569602
gpqa_0006,-0.343928724527359,0.7536232471466064,-11.644762992858887,0.003907203907203907,0.5164918899536133,0.6990528702735901,11.136466979980469,0.0,0.37010666728019714,0.3542888438049944
gpqa_0007,-0.47116807103157043,1.0205289125442505,-19.562088012695312,0.008547008547008548,0.6314129829406738,0.7264408469200134,11.136466979980469,0.0,0.4860531687736511,0.19036574580782945
gpqa_0008,-0.6632270216941833,1.128846526145935,-13.591938972473145,0.014388489208633094,0.8665424585342407,0.8408175706863403,11.136466979980469,0.0,0.870792806148529,0.15774994420435895
gpqa_0009,-0.39831265807151794,0.7281585931777954,-13.99566650390625,0.0031746031746031746,0.5812425017356873,0.6391581296920776,11.136466979980469,0.0,0.491804301738739,0.21606009815072225
gpqa_0010,-0.9282214045524597,1.920371651649475,-16.87523651123047,0.045207956600361664,0.873753011226654,0.9223299622535706,11.136466979980469,0.0,0.6488822102546692,0.20124628925594065
gpqa_0011,-0.254629909992218,0.7373602986335754,-12.43767261505127,0.004461795872838818,0.3369399309158325,0.6078768372535706,11.136466979980469,0.0,0.2545904517173767,0.34148731833297735
gpqa_0012,-0.39059171080589294,0.7264500260353088,-13.261089324951172,0.003418803418803419,0.5900540351867676,0.6597966551780701,11.136466979980469,0.0,0.40999937057495117,0.14318302319692422
gpqa_0013,-0.884631335735321,1.6409213542938232,-14.397517204284668,0.027210884353741496,0.9525051712989807,0.9138631820678711,11.136466979980469,0.0,0.8612433671951294,0.20081278634006372
gpqa_0014,-0.43365636467933655,0.8177940845489502,-12.827157020568848,0.004884004884004884,0.6182082891464233,0.6796427369117737,11.136466979980469,0.0,0.37040579319000244,0.2114248304311506
gpqa_0015,-0.43748489022254944,0.8282472491264343,-11.591869354248047,0.004395604395604396,0.6252864599227905,0.7078388929367065,11.136466979980469,0.0,0.5518946647644043,0.2781363730203602
gpqa_0016,-0.31289616227149963,0.6738830804824829,-13.480396270751953,0.002686202686202686,0.45943111181259155,0.59637850522995,11.136466979980469,0.0,0.3847845494747162,0.2855747847131571
gpqa_0017,-0.3915715217590332,0.9814629554748535,-19.437740325927734,0.006105006105006105,0.4928748607635498,0.6608938574790955,11.136466979980469,0.0,0.3980433940887451,0.3482659674566274
gpqa_0018,-0.4889766275882721,1.0150359869003296,-16.227096557617188,0.009035409035409036,0.6475817561149597,0.7428622841835022,11.136466979980469,0.0,0.5472909212112427,0.2794065773767388
gpqa_0019,-0.6577000021934509,1.2838548421859741,-18.699243545532227,0.01605385810460901,0.8229471445083618,0.8316019773483276,11.136466979980469,0.0,0.7239696979522705,0.22564831856958353
gpqa_0020,-0.4583956301212311,0.8591858148574829,-10.77867603302002,0.006349206349206349,0.657889187335968,0.7276607751846313,11.136466979980469,0.0,0.5679143667221069,0.2698687328731135
gpqa_0021,-0.9479806423187256,1.847794771194458,-18.094772338867188,0.03832116788321168,0.990977942943573,0.9093413949012756,11.136466979980469,0.0,0.8286977410316467,0.09645513147985908
gpqa_0022,-0.3817787766456604,0.8672348856925964,-14.481951713562012,0.005616605616605617,0.5369558334350586,0.6650394201278687,11.136466979980469,0.0,0.4360039234161377,0.2635809447138699
gpqa_0023,-0.48345625400543213,0.9598107933998108,-16.42535400390625,0.007326007326007326,0.6638363599777222,0.7034736275672913,11.136466979980469,0.0,0.5670461654663086,0.19327585917128134
gpqa_0024,-0.43255311250686646,0.9098511934280396,-12.53321361541748,0.006837606837606838,0.5972006320953369,0.7123960852622986,11.136466979980469,0.0,0.5397723317146301,0.2154494991832146
gpqa_0025,-0.47980231046676636,0.9724051356315613,-12.67617130279541,0.00927960927960928,0.6411349773406982,0.7331128120422363,11.136466979980469,0.0,0.4606507420539856,0.2741370900789766
gpqa_0026,-0.7621886134147644,1.6048139333724976,-16.569181442260742,0.028715003589375447,0.8468805551528931,0.8807995915412903,11.136466979980469,0.0,0.5584347248077393,0.3152848302365361
gpqa_0027,-0.42326053977012634,0.8486436605453491,-13.261089324951172,0.00757020757020757,0.5926184058189392,0.7082509994506836,11.136466979980469,0.0,0.48743101954460144,0.25542105374492363
gpqa_0028,-0.6518571376800537,1.4157781600952148,-12.720844268798828,0.02038369304556355,0.7687497735023499,0.8604024052619934,11.136466979980469,0.0,0.6507421135902405,0.4016951782323036
gpqa_0029,-0.4418404698371887,0.9405441284179688,-15.499608993530273,0.00757020757020757,0.6018785834312439,0.6927128434181213,11.136466979980469,0.0,0.4468349516391754,0.31353813085489596
gpqa_0030,-0.4025796949863434,0.7221633791923523,-14.58734130859375,0.003663003663003663,0.6358259916305542,0.7127416729927063,11.136466979980469,0.0,0.6001784801483154,0.2126962091156147
gpqa_0031,-0.3364003896713257,0.741983950138092,-12.253217697143555,0.0031746031746031746,0.49794265627861023,0.6658626198768616,11.136466979980469,0.0,0.41546231508255005,0.2821030399168836
gpqa_0032,-0.4380021095275879,0.8401554822921753,-13.175414085388184,0.004395604395604396,0.6485785841941833,0.7509835958480835,11.136466979980469,0.0,0.666711688041687,0.330902656685738
gpqa_0033,-0.43018823862075806,0.7573049068450928,-11.912693977355957,0.003907203907203907,0.6241264343261719,0.6988449692726135,11.136466979980469,0.0,0.5870456695556641,0.25757193720286425
gpqa_0034,-0.5140315890312195,1.069612741470337,-15.05079174041748,0.00927960927960928,0.6230121850967407,0.7354143261909485,11.136466979980469,0.0,0.5826072692871094,0.269712691801589
gpqa_0035,-0.5672289729118347,1.027796745300293,-15.112333297729492,0.008878741755454084,0.7480807304382324,0.717406153678894,11.136466979980469,0.0,0.640799880027771,0.17316819512609227
gpqa_0036,-0.5346855521202087,0.9124141931533813,-16.908222198486328,0.005860805860805861,0.7972673177719116,0.8231901526451111,11.136466979980469,0.0,0.5832856893539429,0.16078176194950272
gpqa_0037,-0.45807215571403503,0.9302276968955994,-11.695472717285156,0.00927960927960928,0.6266887784004211,0.7249175310134888,11.136466979980469,0.0,0.5456894040107727,0.2491975032576341
gpqa_0038,-0.41447561979293823,0.9941416382789612,-18.73554229736328,0.008547008547008548,0.5443435907363892,0.7209770083427429,11.136466979980469,0.0,0.4632599651813507,0.35888876438125594
gpqa_0039,-0.951501727104187,1.9263769388198853,-20.323223114013672,0.045787545787545784,0.8863116502761841,0.9931685924530029,11.136466979980469,0.0,0.7950513362884521,0.17141169996130848
gpqa_0040,-0.45914095640182495,0.9072555303573608,-11.906670570373535,0.006687472135532769,0.6397594213485718,0.7270709276199341,11.136466979980469,0.0,0.5583838224411011,0.22222050638514515
gpqa_0041,-0.4977187514305115,0.9881245493888855,-15.170696258544922,0.007849829351535836,0.6648710370063782,0.7645701766014099,11.136466979980469,0.0,0.8083786964416504,0.3065331643563605
gpqa_0042,-0.4136226773262024,0.9764847755432129,-13.255680084228516,0.00805860805860806,0.5420376062393188,0.739541232585907,11.136466979980469,0.0,0.3756403923034668,0.3636455253266595
gpqa_0043,-1.21452796459198,2.158395767211914,-14.533302307128906,0.05872756933115824,1.1968283653259277,1.0770426988601685,11.136466979980469,0.0,1.261661410331726,0.1302982495410829
gpqa_0044,-0.3635919988155365,0.6861555576324463,-13.821062088012695,0.002442002442002442,0.5478116869926453,0.6792986989021301,11.136466979980469,0.0,0.43742606043815613,0.32305041756976954
gpqa_0045,-0.3920246660709381,0.6970536112785339,-15.582666397094727,0.0031746031746031746,0.6096927523612976,0.6838849186897278,11.136466979980469,0.0,0.5810852646827698,0.21474153464114226
gpqa_0046,-0.4565410614013672,0.8246524930000305,-12.644229888916016,0.005860805860805861,0.655632495880127,0.6904328465461731,11.136466979980469,0.0,0.5333418846130371,0.2148006917213444
gpqa_0047,-0.42771607637405396,0.7721261382102966,-15.1426420211792,0.003418803418803419,0.6651700735092163,0.7199594378471375,11.136466979980469,0.0,0.5443488955497742,0.16523182220427296
gpqa_0048,-0.49283677339553833,0.9503076672554016,-11.997491836547852,0.008302808302808303,0.6684075593948364,0.7709117531776428,11.136466979980469,0.0,0.5620238780975342,0.26973215622075947
gpqa_0049,-0.6394987106323242,1.2317731380462646,-13.874466896057129,0.014068441064638783,0.84541255235672,0.8202680945396423,11.136466979980469,0.0,0.5985372066497803,0.2580404794157826
gpqa_0050,-0.36815834045410156,0.6738339066505432,-14.34229850769043,0.002686202686202686,0.5581555962562561,0.6177096366882324,11.136466979980469,0.0,0.4351772367954254,0.1930266753060738
gpqa_0051,-0.47484105825424194,0.988495945930481,-15.005361557006836,0.008302808302808303,0.6297325491905212,0.740198016166687,11.136466979980469,0.0,0.26169347763061523,0.34596744330730245
gpqa_0052,-0.48904287815093994,0.8311121463775635,-13.872295379638672,0.004395604395604396,0.7021289467811584,0.6841477751731873,11.136466979980469,0.0,0.5684785842895508,0.14237634311214006
gpqa_0053,-0.3726973831653595,0.673092782497406,-11.562461853027344,0.002442002442002442,0.5620434880256653,0.6782408356666565,11.136466979980469,0.0,0.5798339247703552,0.2914447846978694
gpqa_0054,-0.4442528784275055,0.7732192873954773,-15.067570686340332,0.003907203907203907,0.6722343564033508,0.7076142430305481,11.136466979980469,0.0,0.6133178472518921,0.2343810017427948
gpqa_0055,-0.3850995600223541,0.8139299750328064,-14.368536949157715,0.004395604395604396,0.5499961972236633,0.6730754971504211,11.136466979980469,0.0,0.42523694038391113,0.3075207103494621
gpqa_0056,-0.3410763144493103,0.9206082820892334,-17.254682540893555,0.007081807081807082,0.4537446200847626,0.7014681696891785,11.136466979980469,0.0,0.37882837653160095,0.29260268659671296
gpqa_0057,-0.5403304696083069,1.2768763303756714,-13.260042190551758,0.015602836879432624,0.6871894598007202,0.8217869400978088,11.136466979980469,0.0,0.8210997581481934,0.20958719666196654
gpqa_0058,-0.31235751509666443,0.6850845217704773,-10.055242538452148,0.003663003663003663,0.4532003104686737,0.6677844524383545,11.136466979980469,0.0,0.3737364411354065,0.2826038448666247
gpqa_0059,-1.5007351636886597,2.5117316246032715,-16.87647247314453,0.08121827411167512,1.1244158744812012,1.1758687496185303,11.136466979980469,0.0,0.9635992646217346,0.18638042325051427
gpqa_0060,-0.45055705308914185,0.8302158117294312,-13.758888244628906,0.005372405372405372,0.6520178318023682,0.695966362953186,11.136466979980469,0.0,0.5937312841415405,0.18749606893215548
gpqa_0061,-0.49066781997680664,0.943233847618103,-16.35306167602539,0.007081807081807082,0.6964596509933472,0.7588274478912354,11.136466979980469,0.0,0.5332379341125488,0.16051508953655966
gpqa_0062,-0.4200524389743805,0.8924278020858765,-15.014791488647461,0.007081807081807082,0.5783761143684387,0.7065904140472412,11.136466979980469,0.0,0.3611660599708557,0.3541456786352115
gpqa_0063,-0.5139426589012146,0.9784949421882629,-13.474441528320312,0.00927960927960928,0.7063189744949341,0.7601831555366516,11.136466979980469,0.0,0.5043809413909912,0.25798436038856615
gpqa_0064,-0.5017715096473694,0.9699929356575012,-14.51501178741455,0.00805860805860806,0.6834900975227356,0.7253099083900452,11.136466979980469,0.0,0.5575653910636902,0.19452314790146355
gpqa_0065,-0.5123928785324097,0.9046792984008789,-10.862621307373047,0.004901960784313725,0.7240540981292725,0.8264233469963074,11.136466979980469,0.0,0.7410733699798584,0.1425004277450802
gpqa_0066,-0.36549288034439087,0.8253241777420044,-17.195837020874023,0.004395604395604396,0.5171050429344177,0.6853318214416504,11.136466979980469,0.0,0.37900492548942566,0.34507918513248254
gpqa_0067,-0.2830677926540375,0.7641112208366394,-12.93331241607666,0.003418803418803419,0.39288845658302307,0.6264379024505615,11.136466979980469,0.0,0.36596423387527466,0.362344850081404
gpqa_0068,-0.4305746555328369,0.8857792019844055,-18.315492630004883,0.005860805860805861,0.6200675368309021,0.7162488102912903,11.136466979980469,0.0,0.5484359264373779,0.21356220143170085
gpqa_0069,-0.5297237038612366,0.9326306581497192,-17.85790252685547,0.006837606837606838,0.7682569622993469,0.7310171127319336,11.136466979980469,0.0,0.6655323505401611,0.12030407033280491
gpqa_0070,-0.352464497089386,0.8809197545051575,-14.146686553955078,0.006245890861275477,0.4970528483390808,0.7003465890884399,11.136466979980469,0.0,0.5166004300117493,0.28580310884625
gpqa_0071,-0.5231313705444336,0.896781861782074,-14.01154899597168,0.005860805860805861,0.7778459787368774,0.8092235326766968,11.136466979980469,0.0,0.7584835290908813,0.20409964951872236
gpqa_0072,-0.3661412298679352,0.7921638488769531,-13.867719650268555,0.00463980463980464,0.5132856369018555,0.6901649236679077,11.136466979980469,0.0,0.3800574243068695,0.2767779865099042
gpqa_0073,-0.594224214553833,1.5230913162231445,-12.26221752166748,0.02349869451697128,0.5389282703399658,0.9595394730567932,11.136466979980469,0.0,0.27143004536628723,0.4051531537788471
gpqa_0074,-0.9638084173202515,1.5638651847839355,-14.783432960510254,0.03160270880361174,1.05229651927948,0.8951432704925537,11.136466979980469,0.0,0.771255373954773,0.30339095439185804
gpqa_0075,-0.6862635016441345,1.2947694063186646,-17.33627700805664,0.017929910350448247,0.8546163439750671,0.7970923185348511,11.136466979980469,0.0,0.6627671718597412,0.307624732524425
gpqa_0076,-0.42312902212142944,0.8212313652038574,-15.895760536193848,0.005128205128205128,0.6166824698448181,0.7133058905601501,11.136466979980469,0.0,0.5668769478797913,0.24281091151141235
gpqa_0077,-0.5112862586975098,1.0138652324676514,-17.131473541259766,0.008302808302808303,0.6697338223457336,0.7482715249061584,11.136466979980469,0.0,0.4970308840274811,0.29977898497587346
gpqa_0078,-0.4822544455528259,0.9227687120437622,-15.47193717956543,0.007081807081807082,0.6431008577346802,0.7399167418479919,11.136466979980469,0.0,0.5567234754562378,0.18778084828151462
gpqa_0079,-0.321215957403183,0.742944598197937,-12.628666877746582,0.004151404151404151,0.4794542193412781,0.6684705018997192,11.136466979980469,0.0,0.4593402147293091,0.30794402034214663
gpqa_0080,-0.49977362155914307,0.9653919339179993,-13.67881965637207,0.008547008547008548,0.7004498243331909,0.7691128253936768,11.136466979980469,0.0,0.48808538913726807,0.19578576590315525
