item_id,dataset,is_correct,t_count_F,t_first_pos_F,t_last_pos_F,t_iei_mean_F,t_iei_std_F,t_burstiness_F,t_count_V,t_first_pos_V,t_last_pos_V,t_iei_mean_V,t_iei_std_V,t_burstiness_V,t_count_B,t_first_pos_B,t_last_pos_B,t_iei_mean_B,t_iei_std_B,t_burstiness_B,t_count_R,t_first_pos_R,t_last_pos_R,t_iei_mean_R,t_iei_std_R,t_burstiness_R,t_count_S,t_first_pos_S,t_last_pos_S,t_iei_mean_S,t_iei_std_S,t_burstiness_S,t_count_H,t_first_pos_H,t_last_pos_H,t_iei_mean_H,t_iei_std_H,t_burstiness_H,t_count_C,t_first_pos_C,t_last_pos_C,t_iei_mean_C,t_iei_std_C,t_burstiness_C,t_global_iei_mean,t_global_iei_std,t_iei_entropy,t_transition_rate
math500_0000,math500_deepseek_r1,0,16.0,0.0,1.0,1.2666666666666666,0.44221663871405337,-0.4824495770756769,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.47368421052631576,0.47368421052631576,-1.0,-1.0,-1.0,1.0,0.9473684210526315,0.9473684210526315,-1.0,-1.0,-1.0,1.0,0.21052631578947367,0.21052631578947367,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.631578947368421,0.631578947368421,-1.0,-1.0,-1.0,12.210526315789474,4.45538051264596,0.7880330666108534,0.42105263157894735
math500_0001,math500_deepseek_r1,1,35.0,0.0,0.9772727272727273,1.2647058823529411,0.5588235294117647,-0.3870967741935484,2.0,0.3409090909090909,0.7954545454545454,20.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6136363636363636,0.6136363636363636,-1.0,-1.0,-1.0,1.0,0.11363636363636363,0.11363636363636363,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,0.3181818181818182,1.0,6.0,4.604345773288535,-0.1316115351714579,10.772727272727273,6.680581208941045,0.8430826594067783,0.36363636363636365
math500_0002,math500_deepseek_r1,0,7.0,0.0,0.8571428571428571,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,9.714285714285714,4.589250972631146,0.49239256928147856,0.14285714285714285
math500_0003,math500_deepseek_r1,1,5.0,0.2222222222222222,1.0,1.75,0.4330127018922193,-0.6032888846529505,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.3333333333333333,0.3333333333333333,-1.0,-1.0,-1.0,3.0,0.0,0.5555555555555556,2.5,1.5,-0.25,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.8888888888888888,0.8888888888888888,-1.0,-1.0,-1.0,14.555555555555555,7.440297352348091,0.6820342019820007,0.7777777777777778
math500_0004,math500_deepseek_r1,0,41.0,0.0,0.9777777777777777,1.1,0.3741657386773941,-0.4923695092614327,1.0,0.8,0.8,-1.0,-1.0,-1.0,2.0,0.15555555555555556,0.8888888888888888,33.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.7777777777777778,1.0,10.0,0.0,-1.0,8.555555555555555,4.276839723989123,0.7772430948520959,0.17777777777777778
math500_0005,math500_deepseek_r1,1,23.0,0.0,0.967741935483871,1.3636363636363635,0.642824346533225,-0.3592455179659185,1.0,0.7741935483870968,0.7741935483870968,-1.0,-1.0,-1.0,4.0,0.1935483870967742,0.6774193548387096,5.0,4.320493798938574,-0.07290452799172602,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.6129032258064516,1.0,4.0,0.0,-1.0,16.193548387096776,7.949109728357329,0.8430443965172445,0.45161290322580644
math500_0006,math500_deepseek_r1,1,33.0,0.0,0.9736842105263158,1.15625,0.4408354993645589,-0.44795003205532014,1.0,0.7105263157894737,0.7105263157894737,-1.0,-1.0,-1.0,1.0,0.3157894736842105,0.3157894736842105,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.8157894736842105,1.0,2.3333333333333335,1.247219128924647,-0.30333704529042355,12.578947368421053,9.221347027263965,0.7848100593560041,0.23684210526315788
math500_0007,math500_deepseek_r1,0,66.0,0.0,0.9753086419753086,1.2153846153846153,0.48013804721006875,-0.43364007122699716,1.0,0.8148148148148148,0.8148148148148148,-1.0,-1.0,-1.0,4.0,0.2345679012345679,0.7777777777777778,14.666666666666666,8.379870059984357,-0.2727870430706517,6.0,0.20987654320987653,0.9012345679012346,11.2,8.975522268926749,-0.11025626506329757,3.0,0.037037037037037035,0.6049382716049383,23.0,22.0,-0.022222222222222223,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.9876543209876543,1.0,1.0,0.0,-1.0,10.962962962962964,6.674892045077813,0.7665652506133637,0.32098765432098764
math500_0008,math500_deepseek_r1,0,7.0,0.125,0.875,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,13.75,4.943429983321297,0.5784455328993979,0.25
math500_0009,math500_deepseek_r1,1,339.0,0.0,0.9946949602122016,1.1094674556213018,0.34807035328271574,-0.5223858329350042,2.0,0.596816976127321,0.8753315649867374,105.0,0.0,-1.0,26.0,0.026525198938992044,0.9814323607427056,14.4,17.854971296532515,0.10711438136991713,2.0,0.129973474801061,0.17771883289124668,18.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.6737400530503979,0.9893899204244032,59.5,57.5,-0.017094017094017096,6.0,0.649867374005305,1.0,26.4,31.30878470972644,0.08506130798660011,12.787798408488063,8.326083758275063,0.8043568658089483,0.1830238726790451
